station_id,station_name,timestamp,weather_date,hour_of_day,temperature_celsius,humidity_percent,pressure_hpa,wind_speed_ms,precipitation_mm,weather_condition,uv_index,sessions_during_weather,energy_during_weather,avg_duration_during_weather
470652,"Starbucks - Phoenix, OR",2025-12-10T07:47:35,2025-12-10,7,8.75,93.0,1026.0,2.06,0.0,Clouds,0.0,7,120.75,90.0
470652,"Starbucks - Phoenix, OR",2025-12-10T07:57:45,2025-12-10,7,8.75,93.0,1026.0,2.06,0.0,Clouds,0.0,7,120.75,90.0
470652,"Starbucks - Phoenix, OR",2025-12-10T08:08:21,2025-12-10,8,8.71,92.0,1026.0,2.56,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T09:42:12,2025-12-10,9,7.38,93.0,1025.0,0.0,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T09:52:32,2025-12-10,9,7.43,94.0,1025.0,0.0,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:03:13,2025-12-10,10,7.32,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:14:55,2025-12-10,10,7.32,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:25:45,2025-12-10,10,7.32,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:36:20,2025-12-10,10,7.41,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:47:02,2025-12-10,10,7.72,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T10:57:30,2025-12-10,10,7.72,94.0,1025.0,2.06,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T11:06:36,2025-12-10,11,7.99,94.0,1025.0,0.0,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T11:17:25,2025-12-10,11,7.84,94.0,1025.0,0.0,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T15:05:18,2025-12-10,15,7.56,96.0,1024.0,2.06,0.0,Mist,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T20:26:30,2025-12-10,20,8.64,93.0,1023.0,1.54,0.0,Mist,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T20:37:38,2025-12-10,20,8.64,93.0,1022.0,1.54,0.0,Mist,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T20:45:05,2025-12-10,20,8.64,93.0,1022.0,1.54,0.0,Mist,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T20:55:35,2025-12-10,20,8.64,93.0,1022.0,1.54,0.0,Mist,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T21:06:54,2025-12-10,21,8.64,93.0,1022.0,1.54,0.0,Clouds,0.0,0,,
470652,"Starbucks - Phoenix, OR",2025-12-10T21:17:36,2025-12-10,21,8.64,93.0,1022.0,1.54,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T07:17:56,2025-12-10,7,-1.57,72.0,1010.0,1.34,0.22,Snow,0.0,8,1196.32,180.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T07:28:03,2025-12-10,7,-1.55,73.0,1010.0,0.0,0.22,Snow,0.0,6,897.24,180.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T07:37:13,2025-12-10,7,-1.18,75.0,1009.0,3.95,0.18,Snow,0.0,7,1046.78,180.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T07:47:34,2025-12-10,7,-1.18,74.0,1009.0,3.95,0.18,Snow,0.0,7,1046.78,180.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T07:57:44,2025-12-10,7,-1.44,75.0,1009.0,0.89,0.18,Snow,0.0,7,1046.78,180.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T08:08:20,2025-12-10,8,-1.57,78.0,1009.0,0.89,0.18,Snow,0.0,10,268.75,52.5
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T09:43:43,2025-12-10,9,-1.94,80.0,1008.0,0.45,0.0,Clouds,0.0,7,183.68,90.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T09:53:59,2025-12-10,9,-2.22,79.0,1008.0,0.0,0.0,Clouds,0.0,7,183.68,90.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:04:47,2025-12-10,10,-2.32,79.0,1008.0,0.0,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:14:53,2025-12-10,10,-2.32,79.0,1008.0,0.0,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:25:44,2025-12-10,10,-2.47,79.0,1008.0,0.0,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:36:19,2025-12-10,10,-2.68,79.0,1008.0,1.34,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:47:01,2025-12-10,10,-2.66,80.0,1008.0,0.89,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T10:57:29,2025-12-10,10,-2.73,80.0,1008.0,0.89,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T11:06:34,2025-12-10,11,-3.05,81.0,1008.0,1.34,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T11:17:24,2025-12-10,11,-3.05,81.0,1008.0,0.89,0.0,Clouds,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T15:05:17,2025-12-10,15,1.01,72.0,1006.0,0.89,0.0,Clouds,0.0,1,33.97,120.0
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T20:26:29,2025-12-10,20,4.55,72.0,998.0,0.0,0.25,Rain,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T20:37:37,2025-12-10,20,4.0,73.0,997.0,0.45,0.53,Rain,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T20:45:04,2025-12-10,20,4.1,73.0,997.0,0.89,0.42,Rain,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T20:55:34,2025-12-10,20,3.85,73.0,997.0,0.0,0.84,Rain,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T21:06:53,2025-12-10,21,3.47,75.0,997.0,2.06,0.91,Rain,0.0,0,,
470662,"Kittery Premium Outlets - Kittery, ME",2025-12-10T21:17:35,2025-12-10,21,3.21,75.0,997.0,2.06,1.27,Rain,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T07:17:54,2025-12-10,7,-2.33,64.0,1024.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T07:28:02,2025-12-10,7,-2.33,64.0,1024.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T07:37:11,2025-12-10,7,-1.33,59.0,1022.0,4.63,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T07:47:32,2025-12-10,7,-1.33,59.0,1022.0,4.63,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T07:57:42,2025-12-10,7,-2.33,64.0,1022.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T08:08:19,2025-12-10,8,-2.33,64.0,1024.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T09:43:42,2025-12-10,9,-2.33,64.0,1022.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T09:53:58,2025-12-10,9,-2.33,64.0,1022.0,3.09,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:04:46,2025-12-10,10,-2.33,64.0,1024.0,3.09,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:14:52,2025-12-10,10,-2.33,64.0,1024.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:25:43,2025-12-10,10,-2.33,64.0,1024.0,4.12,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:36:18,2025-12-10,10,-2.33,64.0,1022.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:47:00,2025-12-10,10,-2.33,64.0,1022.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T10:57:28,2025-12-10,10,-2.33,64.0,1022.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T11:06:33,2025-12-10,11,-2.33,64.0,1024.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T11:17:23,2025-12-10,11,-2.33,64.0,1024.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T15:05:16,2025-12-10,15,-0.33,64.0,1026.0,5.66,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T20:26:28,2025-12-10,20,18.52,24.0,1018.0,0.89,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T20:37:36,2025-12-10,20,18.59,26.0,1017.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T20:45:02,2025-12-10,20,18.59,26.0,1017.0,3.6,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T20:55:33,2025-12-10,20,18.59,26.0,1017.0,3.09,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T21:06:52,2025-12-10,21,18.59,26.0,1017.0,3.09,0.0,Clear,0.0,0,,
470696,Trailborn Grand Canyon,2025-12-10T21:17:34,2025-12-10,21,18.66,25.0,1017.0,3.09,0.0,Clear,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T07:17:53,2025-12-10,7,0.66,94.0,995.0,5.14,2.32,Rain,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T07:28:01,2025-12-10,7,0.71,94.0,995.0,4.12,2.73,Rain,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T07:37:10,2025-12-10,7,0.6,95.0,995.0,4.63,2.32,Snow,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T07:47:31,2025-12-10,7,0.59,95.0,995.0,4.63,1.4,Snow,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T07:57:41,2025-12-10,7,0.59,95.0,995.0,4.63,1.06,Snow,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T08:08:18,2025-12-10,8,0.59,95.0,994.0,4.63,1.26,Snow,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T09:43:41,2025-12-10,9,0.83,96.0,992.0,10.0,2.2,Rain,0.0,7,180.39,60.0
470792,Fellows Creek Golf Club,2025-12-10T09:53:57,2025-12-10,9,0.95,96.0,992.0,10.0,0.8,Rain,0.0,7,180.39,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:04:45,2025-12-10,10,0.95,97.0,991.0,12.0,1.54,Snow,0.0,7,78.47,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:14:51,2025-12-10,10,1.03,97.0,991.0,12.0,2.73,Rain,0.0,7,78.47,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:25:42,2025-12-10,10,1.07,97.0,991.0,12.0,3.89,Rain,0.0,7,78.47,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:36:17,2025-12-10,10,1.0,96.0,991.0,6.17,2.05,Rain,0.0,7,78.47,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:46:59,2025-12-10,10,1.11,96.0,991.0,7.2,2.9,Rain,0.0,7,78.47,60.0
470792,Fellows Creek Golf Club,2025-12-10T10:57:27,2025-12-10,10,1.13,96.0,991.0,7.2,2.9,Rain,0.0,6,67.26,60.0
470792,Fellows Creek Golf Club,2025-12-10T11:06:32,2025-12-10,11,1.5,95.0,990.0,8.75,1.46,Rain,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T11:17:22,2025-12-10,11,1.39,95.0,990.0,8.23,0.92,Mist,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T15:05:15,2025-12-10,15,2.41,96.0,990.0,7.72,0.32,Rain,0.0,0,,
470792,Fellows Creek Golf Club,2025-12-10T20:26:27,2025-12-10,20,0.35,88.0,996.0,9.26,0.25,Rain,0.0,7,92.4,30.0
470792,Fellows Creek Golf Club,2025-12-10T20:37:34,2025-12-10,20,-0.02,86.0,999.0,7.2,0.25,Snow,0.0,5,66.0,30.0
470792,Fellows Creek Golf Club,2025-12-10T20:45:01,2025-12-10,20,-0.14,86.0,999.0,7.2,0.25,Snow,0.0,7,92.4,30.0
470792,Fellows Creek Golf Club,2025-12-10T20:55:32,2025-12-10,20,-0.29,84.0,999.0,7.2,0.0,Clouds,0.0,8,105.6,30.0
470792,Fellows Creek Golf Club,2025-12-10T21:06:51,2025-12-10,21,-0.49,83.0,999.0,8.75,0.25,Snow,0.0,7,606.27,120.0
470792,Fellows Creek Golf Club,2025-12-10T21:17:33,2025-12-10,21,-0.48,83.0,999.0,8.75,0.0,Clouds,0.0,1,86.61,120.0
